"MOVIE_ID","NAME","ALIAS","ACTORS","COVER","DIRECTORS","DOUBAN_SCORE","DOUBAN_VOTES","GENRES","IMDB_ID","LANGUAGES","MINS","OFFICIAL_SITE","REGIONS","RELEASE_DATE","SLUG","STORYLINE","TAGS","YEAR","ACTOR_IDS","DIRECTOR_IDS"
"2257759","九 - 电影","华丽年代 / 华丽后台 / 大导演和他的七个女人 / 九岁","丹尼尔·戴-刘易斯/玛丽昂·歌迪亚/佩内洛普·克鲁兹/朱迪·丹奇/妮可·基德曼/凯特·哈德森/索菲娅·罗兰/斯泰西·弗格森","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456868983.jpg","罗伯·马歇尔","0.0","24636.0","剧情/爱情/歌舞","tt0875034","英语","118.0","","美国 / 意大利","2009-12-25","UfizNQQmb","著名导演吉多•孔蒂尼（丹尼尔•戴-刘易斯 Daniel Day Lewis 饰）欲筹拍第九部影片，由于之前票房惨败，让他遭媒体围攻，仅女记者斯蒂芬妮（凯特•哈德森 Kate Hudson 饰）没有发难。制片人也不断施压，幸好有助理莉莉（朱迪•丹奇 Judi Dench 饰）帮他解难。他感觉不适，躲在罗马一家旅馆，在电话中倾听妻子路易莎（玛丽昂•歌迪亚 Marion Cotillard 饰）的安慰，与情人卡拉（佩内洛普•克鲁兹 Penélope Cruz 饰）交欢，仍摆脱不掉被母亲（索菲娅•罗兰 Sophia Loren 饰）带来的童年阴影。在给大明星克劳迪娅（妮可•基德曼 Nicole Kidman饰）试镜时，他开始反思电影的意义……","歌舞/美国/意大利/文艺/音乐/2009/爱情/意大利电影","2009.0","",""
"2264715","鹰眼","鹰眼追击","希亚·拉博夫/罗莎里奥·道森/米歇尔·莫纳汉/比利·鲍伯·松顿/伊桑·恩布里","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p620088759.jpg","D·J·卡卢索","7.1","39369","动作/悬疑/惊悚","tt1059786","英语","118","","美国 / 德国","2008-09-26","yr6uyj7mb","中东某地，美国军方的情报系统锁定了一名目标人物，总统不顾系统电脑运算出的建议处理方式，下令定点清除，由此引发了意外的连锁反应……公司小职员杰瑞（Shia LaBeouf 饰）的生活平淡乏味，时常手头拮据，连房租也成了问题，由于供职于军方的孪生兄弟意外过世，杰瑞赶回家中参加葬礼，但此行归来后，杰瑞发现家中居然堆满了武器，随即赶到的FBI破窗而入将他逮捕。与此同时，名叫蕾切尔（Michelle Monaghan 饰）的女人从大街上的电子广告牌上得知自己的儿子被某人绑架，绑架者拥有超乎寻常的能力，能够控制电子产品并监控一切。这名绑架者引导杰瑞摆脱FBI，最终上了蕾切尔的车，两名陌生人被迫合作，在FBI的追捕中落入了神秘绑架者的计划……究竟绑架者是谁？他又有何居心呢？","美国/动作/科幻/悬疑/美国电影/犯罪/2008/ShiaLaBeouf","2008","希亚·拉博夫:1022000|罗莎里奥·道森:1044717|米歇尔·莫纳汉:1000015|比利·鲍伯·松顿:1025200|伊桑·恩布里:1019036","D·J·卡卢索:1014019"
"2265778","重生男人 - 电影","索命条码(台) / 重生曼波 / 回收人 / 追讨人","裘德·洛/福里斯特·惠特克/艾莉丝·布拉加/列维·施瑞博尔","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1040094582.jpg","米格尔·萨普什尼克","0.0","22708.0","剧情/动作/科幻/惊悚/犯罪","tt1053424","英语","111.0","","美国 / 加拿大","2010-03-19","vaybERI3b","未来，随着科技的不断进步，人类医学也达到前所未有的高度。当你某个器官患有疾病时，不用担心自己会死于非命，也不必苦苦等待遥遥无期的捐赠器官，只要移植人造器官即可回归正常的生活。当然，天下没有免费的午餐，全新的器官伴随着高昂的购买金，受移植者一旦无法承担这笔费用，将面临被杀害并被夺走器官的悲惨命运。","科幻/美国/JudeLaw/裘德·洛/动作/美国电影/惊悚/2010","2010.0","",""
"2267369","蕾切尔的婚礼 - 电影","爱与痛的嫁期 / 瑞秋要出嫁 / 姐姐的婚礼","安妮·海瑟薇/罗丝玛丽·德薇特/塞巴斯蒂安·斯坦/比尔·欧文/安娜·迪佛·史密斯/安娜莱吉·阿什福特","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1320709012.jpg","乔纳森·戴米","0.0","32826.0","剧情/爱情/家庭","tt1084950","英语","113.0","","美国","2008-10-03","eiNYRYJJf","在康复中心戒毒治疗的金茉（安妮•海瑟薇 Anne Hathaway饰），因为姐姐蕾切尔（罗丝玛丽•德薇特 Rosemarie DeWitt 饰）即将举行婚礼，被父亲保罗（比尔•欧文 Bill Irwin 饰）接回了家。但她还是要定期去参加瘾君子互助会活动。巧的是，她发现姐夫的伴郎基兰（玛德•奇科尔 Mather Zickel 饰）竟然也是互助会成员，同命相怜的两人倍感亲近。","AnneHathaway/美国/美国电影/家庭/安妮·海瑟薇/剧情/亲情/蕾切尔的婚礼","2008.0","",""
"2277018","麦兜响当当 - 电影","麦兜武当 / 麦兜故事4","黄渤/黄秋生/吴君如/宋丹丹/詹瑞文/邵夷贝/郭君彦/张正中/张立昆/尹光","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2431279389.jpg","谢立文","0.0","90686.0","喜剧/动画","tt1430622","汉语普通话 / 粤语","81.0","http://www.mcdull.hk/movie/cht/index.html","中国大陆 / 香港","2009-07-24","Fvqibyrqa","长江三峡，考古学家掘出庞然巨物，手工奇劣，一看竟是麦子仲肥又一废物出土！麦子，名兜，字仲肥，是我国一位吃饱撑的思想家、发明家。正当大家不知如何处置这大而无当之物，一位怀疑是麦子十八代后人的小朋友，麦兜（郭君彦/张正中 配音），正与妈妈麦太（吴君如/宋丹丹 配音）一起在香港发呆。","麦兜/动画/香港/成长/2009/励志/可爱/亲情","2009.0","",""
"2278795","鬼怪屋 - 电影","鬼屋","池上季实子/大场久美子 /神保美喜/南田洋子/松原爱/佐藤美惠子/宫子昌代/三浦友和","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p867668680.jpg","大林宣彦","0.0","4467.0","喜剧/恐怖/奇幻","tt0076162","日语","88.0","","日本","1977-07-30","qybibqira","绰号小尚的女中学生木枯（池上季実子 饰）迎来了快乐的暑假，当发现独身8年的父亲（笹沢左保 饰）交到新的女朋友（鰐淵晴子 饰）时，她拒绝和父亲前往轻井泽旅游，而是和6名同学相约前往香丽姨妈（南田洋子 饰）的庄园度假。姨妈年轻时曾和俊朗的青年（三浦友和 饰）相恋，但太平洋战争夺去了爱人的生命。从此香丽姨妈孤身一人，毕生等待爱人的归来。小尚她们的造访令孤独的姨妈分外高兴，这群青春活泼的女孩在山中尽情玩耍。然而，姨妈和庄园似乎隐藏着某种可怕的生物，少女们一个接一个地消失了……","日本/cult/恐怖/大林宣彦/日本电影/1970s/惊悚/1977","1977.0","",""
"2282449","魔法奇幻秀","帕那索斯博士的奇幻秀 / 帕纳大师的魔幻冒险(台) / 柏纳大师奇幻SHOW(港) / 帕纳塞斯的移动剧场 / 奇幻剧院","希斯·莱杰/克里斯托弗·普卢默/莉莉·科尔/安德鲁·加菲尔德/约翰尼·德普/裘德·洛/科林·法瑞尔/威勒·特耶/汤姆·威兹","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p754505225.jpg","特瑞·吉列姆","6.9","35618","悬疑/奇幻/冒险","tt1054606","英语 / 俄语 / 法语","123","http://www.sonyclassics.com/theimaginariumofdoctorparnassus/","英国 / 加拿大 / 法国","2011-12-02","BAYJJnVRe","几世纪前，帕纳索斯博士（Christopher Plummer 饰）还是一名德高望重的僧侣，他在与世隔绝的荒山野岭中讲述永恒的故事。某天，魔鬼尼克（Tom Waits 饰）不请自来。在他的引诱下，帕纳索斯与魔鬼作赌注，最终如愿得到永恒的生命。","奇幻/JohnnyDepp/HeathLedger/美国/JudeLaw/美国电影/2009/TerryGilliam","2009","希斯·莱杰:1006957|克里斯托弗·普卢默:1036321|莉莉·科尔:1048117|安德鲁·加菲尔德:1022620|约翰尼·德普:1054456|裘德·洛:1010510|科林·法瑞尔:1084255|威勒·特耶:1013880|汤姆·威兹:1036356","特瑞·吉列姆:1047980"
"2294568","南京！南京！ - 电影","","刘烨/高圆圆/中泉英雄/范伟/裴中中/江一燕/木幡龙/秦岚/姚笛/刘斌/宫本裕子/大冢匡将","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p470463541.jpg","陆川","0.0","130246.0","剧情/历史/战争","tt1124052","汉语普通话 / 日语 / 英语 / 德语","132.0","","中国大陆 / 香港","2009-04-22","yNuE3jzra","1937年12月13日，时为国民政府首都的南京城沦陷，部分官员弃城逃亡，但仍有许多官兵留守，誓死保卫这个大厦将倾的城池。","陆川/南京大屠杀/历史/战争/中国/南京/大陆/高圆圆","2009.0","",""
"2301706","天地逃生","真人游戏 / 公民游戏 / 游戏求生 / 游戏杀机 / 极限游戏 / 游戏","杰拉德·巴特勒/迈克尔·C·豪尔/卢达克里斯/安贝·瓦莱塔/凯拉·塞吉维克/罗根·勒曼/艾莉森·洛曼/艾伦·余/泰瑞·克鲁斯","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1453888725.jpg","马克·耐沃尔代/布莱恩·泰勒","6.1","17517","动作/科幻/惊悚","tt1034032","英语","95","","美国","2010-03-17","RmbyFZRAe","在不远的未来，技术天才肯•卡斯特（Michael C. Hall 饰）发明了将指令细胞植入人脑的纳米技术，以此为基础，卡斯特开发了两款真人在线操控游戏——“社会”和“凶手”，其中“凶手”是将死刑犯们置入残酷的杀戮战场，由线下的玩家指挥他们作战。卡贝尔（Gerard Butler 饰）是凶手游戏中的一名常胜战士，目前已经从27场比赛中存活，而按照规则，只要他再胜利三次，就可以重获自由。","科幻/动作/美国/暴力/美国电影/2009/GerardButler/电影","2009","杰拉德·巴特勒:1040500|迈克尔·C·豪尔:1004570|卢达克里斯:1049714|安贝·瓦莱塔:1006969|凯拉·塞吉维克:1025201|罗根·勒曼:1053583|艾莉森·洛曼:1040991|艾伦·余:1044922|泰瑞·克鲁斯:1022577","马克·耐沃尔代:1044943|布莱恩·泰勒:1043590"
"2310144","七龙珠","龙球：进化 / 龙珠Z / 七龙珠：全新进化 / 龙珠","贾斯汀·查特文/詹姆斯·马斯特斯/杰米·钟/周润发/埃米·罗森/朴俊亨/田村英里子","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2289890876.jpg","黄毅瑜","3.7","31226","动作/科幻/惊悚/奇幻/冒险","tt1098327","英语 / 日语 / 印地语","85","","美国 / 中国香港 / 英国","2009-03-12","A2baM2ryb","很久很久以前，来自遥远星系的比克大魔王及其手下大猩猩来到地球为非作歹，无恶不作，令人民时刻被死亡的阴影所困扰。此后一群优秀的武术家研究出魔封波，将比克大魔王封印，世界重归光明。","美国/七龙珠/漫画改编/动作/美国电影/周润发/魔幻/2009","2009","贾斯汀·查特文:1040530|詹姆斯·马斯特斯:1022586|杰米·钟:1000068|周润发:1044899|埃米·罗森:1021998|朴俊亨:1009552|田村英里子:1014038","黄毅瑜:1301190"
"2334814","纽约，我爱你 - 电影","纽约我爱你 / 我爱纽约","海登·克里斯滕森/娜塔莉·波特曼/奥兰多·布鲁姆/克里斯蒂娜·里奇/李美琪/伊桑·霍克/克里斯·库珀/罗宾·怀特/安东·叶利钦/奥莉薇·瑟尔比/布莱德利·库珀/德瑞·德·玛泰/希亚·拉博夫/朱莉·克里斯蒂/约翰·赫特/泰勒·吉蕾/舒淇/乌吾尔·宇杰尔/埃里·瓦拉赫/克萝丽丝·利奇曼/安迪·加西亚/布蕾克·莱弗利/伊尔凡·可汗","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p485029127.jpg","法提赫·阿金/伊万·阿达勒/艾伦·休斯/岩井俊二/姜文/谢卡尔·卡普尔/乔舒亚·马斯顿/米拉·奈尔/娜塔莉·波特曼/布莱特·拉特纳","0.0","92441.0","剧情/爱情","tt0808399","英语 / 俄语 / 依地语 / 粤语 / 法语 / 闽南语 / 汉语普通话","103.0","http://www.newyorkiloveyouthemovie.com/","美国","2009-10-16","yjjNAeyba","数不尽的摩天大楼，看不完的车水马龙，这里便是不可思议的纽约。怀揣各种梦想的人们，来自不同地域，处于不同境遇，他们巧遇在街头的小酒馆，邂逅在街角的路灯下，因为好奇而交谈，因为寂寞而吸引，在那个充满巧合的城市，演泽着别样的风情与不同浪漫。","美国/短片集/文艺/爱情/城市/2009/剧情/人生","2009.0","",""
"2336735","生命之树","生命树(港) / 永生树(台) / 家谱","布拉德·皮特/西恩·潘/杰西卡·查斯坦/亨特·麦奎肯/拉勒米·艾普勒/泰伊·谢里丹/费奥纳·肖/威尔·华莱士/科尔·科伯恩","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2242204049.jpg","泰伦斯·马力克","7.0","34691","剧情/家庭/奇幻","tt0478304","英语","139","http://www.twowaysthroughlife.com/","美国","2011-05-16","JRmbiNYBe","故事发生在20世纪50年代的美国中西部，通过讲述一个典型的美国家庭故事表达了创作者对生命的看法。主人公是一名叫杰克（亨特·迈奎肯 Hunter McCracken 饰）的11岁男孩，他是家里三兄弟中的一个，父亲（布拉德·皮特 Brad Pitt 饰）严厉而粗暴，母亲（杰 西卡·查斯坦Jessica Chastain 饰）温柔却又无所作为，兄弟的死令他的家庭发生了改变。成年后的杰克（西恩·潘 Sean Penn 饰）生活得不顺利，当他思考自己的人生轨迹时重新面对了自己的记忆，开始站在不同的角度看待他的父母、家庭、童年，最后终于原谅了父亲，并且对生命和生活还有信仰有了更深的理解。","美国/文艺/人生/成长/2011/剧情/家庭/亲情","2011","布拉德·皮特:1054452|西恩·潘:1054527|杰西卡·查斯坦:1000225|亨特·麦奎肯:1315897|拉勒米·艾普勒:1318228|泰伊·谢里丹:1328390|费奥纳·肖:1009364|威尔·华莱士:1276413|Jessica Fuselier:|Nicolas Gonda:|Kelly Koonce:|Bryce Boudoin:|Jimmy Donaldson:|Kameron Vaughn:|科尔·科伯恩:1272149","泰伦斯·马力克:1036442"
"2336783","科学怪狗 - 电影","怪诞复活狗(港) / 科学怪犬(台)","马丁·肖特/凯瑟琳·欧哈拉/马丁·兰道/薇诺娜·瑞德/罗伯特·卡普荣/康查塔·费雷尔/阿蒂库斯·沙弗尔","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1572725518.jpg","蒂姆·波顿","0.0","46962.0","喜剧/科幻/动画/恐怖","tt1142977","英语","87.0","http://disney.go.com/frankenweenie/","美国","2012-10-05","jNYf6uqEf","《科学怪狗》是根据波顿1984年拍摄的一部同名短片改编的，也是首部波顿参与制作的迪士尼动画。","动画/美国/哥特/科幻/黑色/定格动画/2012/喜剧","2012.0","",""
"2355582","尽情游戏","阴谋超大量 / 子弹头·大复仇 / 异想奇谋：B咖的拯救世界大作战","丹尼·伯恩/安德烈·杜索里埃/多米尼克·皮侬/友兰达·梦露/尼古拉·马里耶","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p471709282.jpg","让-皮埃尔·热内","8.1","24553","喜剧/犯罪","tt1149361","法语","105","","法国","2009-10-28","2bqiFfMAe","摩洛哥沙漠中的一座煤矿发生爆炸，前去清除地雷的老巴塞尔因公殉职，小巴塞尔因为暴力武器成了孤儿。很多年以后，有一次，巴塞尔（丹尼·伯恩 Dany Boon 饰）在路旁观战枪匪追逐的时候不幸被一颗流弹击中头部。这次的遭遇，让巴塞尔失去了工作，接着导致流落街头。不幸中大幸，巴塞遇到了一群面相凶悍的拾荒者。这群奇怪的人集体生活在一个像阿里巴巴山洞的洞穴中，并且各自身怀绝技。好心的他们收留了巴塞尔，让他又一次感受到了家庭的温暖。突然有一天，当巴塞尔路过两幢雄伟建筑时，认出招致他枪伤和父亲死亡的武器制造商的标志。在拾荒者家族的全力支持下，巴塞尔决定向那些武器制造者们发出报复。在行动的过程中，他们还发现那些非法军火商似乎还在策划一起秘密的军火交易......","法国/喜剧/黑色幽默/2009/犯罪/奇幻/剧情/文艺","2009","丹尼·伯恩:1009442|安德烈·杜索里埃:1009174|多米尼克·皮侬:1128740|友兰达·梦露:1032335|尼古拉·马里耶:1326357","让-皮埃尔·热内:1054518"
"2357162","冰川时代3 - 电影","冰河世纪3：大威龙驾到 / 冰河时代3：恐龙的黎明 / 冰原历险记3","雷·罗马诺/约翰·雷吉扎莫/丹尼斯·利瑞/西蒙·佩吉","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2213132432.jpg","卡洛斯·沙尔丹哈/麦克·特米尔","0.0","177922.0","喜剧/动画/冒险","tt1080016","英语","94.0","","美国","2009-07-08","QAmryNeyb","一群老朋友又将开始一段新的旅程。当猛犸象曼尼（Manny）沉浸在马上要当爸爸的喜悦之时，剑齿虎迭戈（Diego）却为自己的逐渐衰老而黯然伤神，此时树懒希德（Sid）则发现了三枚恐龙蛋，居然“母爱”泛滥，想作这三只小霸王龙的妈妈，结果被小恐龙真正的妈妈霸王龙掳走。","动画/美国/喜剧/搞笑/3D/冒险/2009/可爱","2009.0","",""
"2361266","爱的曝光 - 电影","爱之剥脱(港)","西岛隆弘/满岛光/渡部笃郎/渡边真起子/安藤樱","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p575424244.jpg","园子温","0.0","20401.0","剧情/喜剧/动作/爱情","tt1128075","日语","237.0","http://www.ai-muki.com/","日本","2008-11-29","f6eMYfMAe","高中生角田优（西岛隆宏 饰）自幼丧母，多年来他和身为神父的父亲角田哲（渡部笃郎饰）相互依靠，过着平淡的生活。但熏（渡边真起子 饰）到来打破了一切，她来去匆匆，敢爱敢恨，令角田哲癫狂不已，更将怨气全部撒在优的身上，强迫儿子每天忏悔认罪。为了讨好父亲，善良的优甚至主动去犯错，不久更加入了偷拍女性底裤的小组。父亲为他的大发雷霆，优却因此感到高兴。","日本/园子温/日本电影/Cult/爱情/满岛光/園子温/渡部笃郎","2008.0","",""
"2361386","堕入地狱","地狱魔咒(台) / 地狱巫门等你来(港) / 拽我下地狱 / 坠入地狱","艾莉森·洛曼/贾斯汀·朗/罗娜·雷弗/迪利普·劳/大卫·佩默","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p449661697.jpg","山姆·雷米","6.4","26934","恐怖","tt1127180","英语 / 西班牙语","99","","美国","2009-05-29","Vnjbybyjb","供职于某银行信贷机构的美丽女孩克莉丝蒂安（艾莉森•洛曼 Alison Lohman 饰）经过多年的努力，事业终于有所起色；她和男友克雷（Justin Long 饰）的恋情虽遭对方母亲的反对，却也是情投意合，顺风顺水。可是，一场无妄之灾将她的人生推向谷底。","恐怖/惊悚/美国/宗教/堕入地狱/2009/搞笑/喜剧","2009","艾莉森·洛曼:1040991|贾斯汀·朗:1017904|罗娜·雷弗:1027386|迪利普·劳:1274222|大卫·佩默:1049845","山姆·雷米:1027159"
"2361826","如月疑云 - 电影","二月如月 / 如月","小栗旬/中山裕介/小出惠介/塚地武雅/香川照之","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p655393674.jpg","佐藤祐市","0.0","40706.0","喜剧/悬疑","tt1158278","日语","108.0","http://www.kisaragi-movie.com/","日本","2007-06-16","IviVJ3b6e","C级、或者说D级明星如月美纪自杀了，这是一年前的新闻。她1周年忌日的追悼会召集了5位男士参加：家元（小栗旬饰）、小田裕二（中山裕介饰）、snake（小出惠介饰）、安男（冢地武雄饰）、草莓女孩（香川照之）。平日在网站上相识的5人第一次见面。献上花束的他们开始追思如月。","悬疑/日本/推理/小栗旬/日本电影/香川照之/2007/喜剧","2007.0","",""
"2364054","绿灯侠 - 电影","绿光战警(台)","瑞恩·雷诺兹/布蕾克·莱弗利/彼得·萨斯加德/马克·斯特朗/特穆拉·莫里森/珍娜·克莱格/乔恩·坦尼/蒂姆·罗宾斯/杰弗里·拉什/安吉拉·贝塞特/杰伊·桑德斯/塔伊加·维迪提","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p974363608.jpg","马丁·坎贝尔","0.0","61645.0","动作/科幻","tt1133985","英语","114.0","http://www.green-lantern-movie.co.uk","美国","2011-10-20","z7QY37eUf","几个世纪以来，有一群拥有强大力量的精英团队维护着浩瀚宇宙的和平。他们每人都有一只绿色的能量戒指，绿色的灯光就是他们的力量之源，他们被称为“绿灯军团”。但是，突然有一天，身处宇宙多处的绿灯侠不断传来受到袭击身亡的事件。原来，沉寂多年的邪恶魔王派瑞莱克斯苏醒，他要抢夺绿灯侠们的绿色能量源，因此展开了全宇宙追杀绿灯侠。这时在地球上，拥有非凡天赋却自命不凡的试飞员哈尔（瑞安·雷诺兹 Ryan Reynolds 饰）无意中获得了陨落地球的绿灯侠的绿色戒指，成为了守护地球的新的绿灯侠。而且其作为人类散发出的人性，也是其他绿灯侠们所不具备的独特气息。为了能打败派瑞莱克斯，保护地球拯救人类，哈尔需要克服恐惧，熟练运用自己的绿灯能量。魔王临近，哈尔能否打败魔王，成为最伟大的绿灯侠？","科幻/美国/漫画改编/绿灯侠/动作/2011/美国电影/DC","2011.0","",""
"2369549","公众之敌","头号公敌(台) / 大犯罪家(港) / 一号公敌 / 公敌","约翰尼·德普/克里斯蒂安·贝尔/玛丽昂·歌迪亚/比利·克鲁德普/吉奥瓦尼·瑞比西/查宁·塔图姆/斯蒂芬·多尔夫/凯瑞·穆里根","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p825100239.jpg","迈克尔·曼","7.4","56586","剧情/传记/历史/犯罪","tt1152836","英语","140","http://www.publicenemies.net/","美国","2009-06-18","VBAY3Nuyb","本片改编自真实事件。1933年，江洋大盗约翰•迪林格（约翰尼•德普 Johnny Depp 饰）与同伙约翰•汉密尔顿（杰森•克拉克 Jason Clark 饰）持械劫狱，从印第安纳州监狱中成功救出抢劫团伙成员，包括“漂亮男孩”弗洛伊德（查宁•塔图 Channing Tatum 饰），“娃娃脸”尼尔森（斯蒂芬•格拉汉姆 Stephen Granham 饰）等，并藏身腐败警察马丁（约翰•迈克•鲍格 John Michael Bolger 饰）的农宅。马丁说服迪林格藏身芝加哥，寻求黑帮保护。在一系列银行抢劫活动中，迪林格爱上了芝加哥女职员比莉•弗雷凯特（玛丽昂•歌迪亚 Marion Cotillard 饰）。与此同时，联邦调查局探员茂文•普维斯（克里斯蒂安•贝尔 Christian Bale 饰）被上司胡佛局长（比利•克鲁德普 Billy Crudup 饰）提升，在美国第一次“打击犯罪战”中誓将迪林格捉拿归案。行动中，随着迪林格的势败，联邦调查局却日益壮大……","犯罪/美国/黑帮/传记/Depp/2009/剧情/警匪","2009","约翰尼·德普:1054456|克里斯蒂安·贝尔:1005773|玛丽昂·歌迪亚:1006955|比利·克鲁德普:1009265|吉奥瓦尼·瑞比西:1036317|查宁·塔图姆:1031224|斯蒂芬·多尔夫:1025188|凯瑞·穆里根:1025144","迈克尔·曼:1007003"
"2369845","嫌疑人X的献身","容疑者X的献身 / 嫌疑犯X的献身 / 神探伽俐略","福山雅治/柴崎幸/堤真一/松雪泰子/北村一辉/金泽美穗","https://img1.doubanio.com/view/photo/s_ratio_poster/public/p698531629.jpg","西谷弘","8.3","162978","剧情/悬疑/犯罪","tt1160629","日语","128","","日本","2008-10-04","jzFnNAuaa","天才物理学家汤川学（福山雅治 饰）此次又受内海薰（柴崎幸 饰）所托，调查一件不可思议命案。受害人富樫慎二被发现死在河边，面目指纹尽毁。最大的嫌疑人是他的前妻花冈靖子（松雪泰子 饰），然而靖子却有着完美的不在场证明。一个人能够同一时间出现在不同地方吗？当汤川发现住在靖子隔壁的是当年的大学同学、同为天才的数学家石神哲哉（堤真一  饰）时引起兴趣。","东野圭吾/推理/日本/悬疑/福山雅治/日本电影/犯罪/堤真一","2008","福山雅治:1006103|柴崎幸:1141865|堤真一:1151079|松雪泰子:1037529|北村一辉:1012650|金泽美穗:1314831","西谷弘:1316253"
"2372389","草叶","双子阴谋(台) / 草叶集 / 大麻","爱德华·诺顿/苏珊·萨兰登/梅兰妮·林斯基/泰·布利尔/凯丽·拉塞尔/理查德·德莱弗斯/蒂姆·布雷克·尼尔森","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2154240655.jpg","蒂姆·布雷克·尼尔森","7.5","13667","剧情/喜剧/惊悚/犯罪","tt1151359","英语","105","","美国","2009-09-14","AAInNeUnb","倍受学生爱戴，事业如日中天的古典哲学教授比尔·金凯德（爱德华·诺顿 Edward Norton 饰）听闻自己孪生兄弟布雷迪（爱德华·诺顿 饰）的死讯后匆忙赶回奥克拉荷马州的老家，塔尔萨市的小迪克西镇。布雷迪的好友博尔格（提姆·布莱克·内尔森 Tim Blake Nelson 饰）负责接机，到家后发现布雷迪并未中弩箭而亡。比尔虽然气愤，但仍同意翌日去养老院看望十几年都没见面的母亲（苏珊·萨兰登 Susan Sarandon 饰）。布雷迪带比尔参观自己设计组装的第七代无土水栽优质大麻，并介绍他认识了当地中学的英语老师珍妮特（凯丽·拉塞尔 Keri Russell 饰）。就在比尔打算返回学校之际，他得知自己竟被卷入一起犹太毒枭（理查德·德莱福斯 Richard Dreyfuss 饰）谋杀案……","EdwardNorton/美国/爱德华·诺顿/剧情/美国电影/2009/哲学/草叶","2009","爱德华·诺顿:1035676|苏珊·萨兰登:1054392|梅兰妮·林斯基:1044729|泰·布利尔:1025048|凯丽·拉塞尔:1021995|理查德·德莱弗斯:1041114|蒂姆·布雷克·尼尔森:1048166","蒂姆·布雷克·尼尔森:1048166"
"2464346","白丝带","白色缎带 / 白色丝带 / 白色恐惧","乌尔里希·图库尔/布尔格哈特·克劳斯纳","https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2196608840.jpg","迈克尔·哈内克","8.1","23016","剧情/悬疑","tt1149362","德语 / 意大利语 / 波兰语 / 拉丁语","144","","德国 / 奥地利 / 法国 / 意大利","2009-09-17","37YvEJBAe","故事的讲述者——一位乡村教师回忆起一战前夕，德国北部某村庄里的一系列离奇往事。医生骑马回家的时候被绳索绊倒受伤，人们马上展开调查的同时，牧师对两名晚归的孩子施以体罚，并为孩子们系上了象征纯洁的白丝带。第二天，一名佃农的妻子因事故身亡，乡村教师在河边发现男孩马丁在高处行走，马丁声称想知道上帝是否要惩罚他。教师与男爵家的保姆伊娃相识，彼此留下了良好印象。不久男爵主持了丰收典礼，身亡农妇的儿子认为男爵对母亲的死有责任遂破坏了男爵的菜园泄愤。所有这些恶性事件可能的始作俑者迟迟没有调查出来，纵火和针对儿童的毒打仍然发生。第二年费迪南大公遇刺之后，教师似乎发现了一些线索，但却被牧师强硬的制止。","德国/人性/金棕榈/悬疑/剧情/2009/二战/法国","2009","Christian Friedel:|Ernst Jacobi:|Leonie Benesch:|乌尔里希·图库尔:1025357|Ursina Lardi:|Michael Kranz:|布尔格哈特·克劳斯纳:1050334","迈克尔·哈内克:1040988"
